CausalGraph3.csv_9,CausalGraph4.csv_10,1.0
CausalGraph3.csv_10,CausalGraph4.csv_11,1.0
CausalGraph3.csv_11,CausalGraph4.csv_12,1.0
CausalGraph3.csv_12,CausalGraph4.csv_13,1.0
CausalGraph4.csv_0,CausalGraph5.csv_0,1.0
CausalGraph4.csv_1,CausalGraph5.csv_1,1.0
CausalGraph4.csv_2,CausalGraph5.csv_2,1.0
CausalGraph4.csv_3,CausalGraph5.csv_3,1.0
CausalGraph4.csv_4,CausalGraph5.csv_5,1.0
CausalGraph4.csv_5,CausalGraph5.csv_6,1.0
CausalGraph4.csv_6,CausalGraph5.csv_7,1.0
CausalGraph4.csv_7,CausalGraph5.csv_8,1.0
CausalGraph4.csv_8,CausalGraph5.csv_4,0.5
CausalGraph4.csv_9,CausalGraph5.csv_9,1.0
CausalGraph4.csv_10,CausalGraph5.csv_10,1.0
CausalGraph4.csv_11,CausalGraph5.csv_4,0.5
CausalGraph4.csv_12,CausalGraph5.csv_11,1.0
CausalGraph4.csv_13,CausalGraph5.csv_12,1.0
CausalGraph5.csv_0,CausalGraph6.csv_0,1.0
CausalGraph5.csv_1,CausalGraph6.csv_1,0.3333333333333333
CausalGraph5.csv_1,CausalGraph6.csv_4,0.3333333333333333
CausalGraph5.csv_2,CausalGraph6.csv_2,1.0
CausalGraph5.csv_3,CausalGraph6.csv_3,1.0
CausalGraph5.csv_4,CausalGraph6.csv_8,0.5
CausalGraph5.csv_4,CausalGraph6.csv_11,0.5
CausalGraph5.csv_5,CausalGraph6.csv_12,0.5
CausalGraph5.csv_6,CausalGraph6.csv_6,1.0
CausalGraph5.csv_7,CausalGraph6.csv_7,1.0
CausalGraph5.csv_8,CausalGraph6.csv_4,0.5
CausalGraph5.csv_9,CausalGraph6.csv_9,1.0
CausalGraph5.csv_10,CausalGraph6.csv_10,1.0
CausalGraph5.csv_11,CausalGraph6.csv_1,0.5
CausalGraph5.csv_12,CausalGraph6.csv_5,0.5
CausalGraph6.csv_0,CausalGraph7.csv_0,1.0
CausalGraph6.csv_1,CausalGraph7.csv_1,1.0
CausalGraph6.csv_2,CausalGraph7.csv_2,1.0
CausalGraph6.csv_3,CausalGraph7.csv_3,1.0
CausalGraph6.csv_4,CausalGraph7.csv_4,1.0
CausalGraph6.csv_5,CausalGraph7.csv_12,0.5
CausalGraph6.csv_6,CausalGraph7.csv_6,1.0
CausalGraph6.csv_7,CausalGraph7.csv_7,1.0
CausalGraph6.csv_8,CausalGraph7.csv_8,1.0
CausalGraph6.csv_9,CausalGraph7.csv_9,1.0
CausalGraph6.csv_10,CausalGraph7.csv_10,1.0
CausalGraph6.csv_11,CausalGraph7.csv_11,1.0
CausalGraph6.csv_12,CausalGraph7.csv_5,0.5
CausalGraph7.csv_0,CausalGraph8.csv_1,1.0
CausalGraph7.csv_1,CausalGraph8.csv_11,0.5
CausalGraph7.csv_2,CausalGraph8.csv_3,1.0
CausalGraph7.csv_3,CausalGraph8.csv_0,0.6666666666666666
CausalGraph7.csv_4,CausalGraph8.csv_7,0.5
CausalGraph7.csv_5,CausalGraph8.csv_4,1.0
CausalGraph7.csv_6,CausalGraph8.csv_5,1.0
CausalGraph7.csv_7,CausalGraph8.csv_6,1.0
CausalGraph7.csv_8,CausalGraph8.csv_8,1.0
CausalGraph7.csv_9,CausalGraph8.csv_9,1.0
CausalGraph7.csv_10,CausalGraph8.csv_10,1.0
CausalGraph7.csv_11,CausalGraph8.csv_0,0.3333333333333333
CausalGraph7.csv_12,CausalGraph8.csv_12,1.0
CausalGraph8.csv_0,CausalGraph9.csv_3,0.6666666666666666
CausalGraph8.csv_1,CausalGraph9.csv_0,1.0
CausalGraph8.csv_2,CausalGraph9.csv_1,1.0
CausalGraph8.csv_3,CausalGraph9.csv_2,1.0
CausalGraph8.csv_4,CausalGraph9.csv_11,0.5
CausalGraph8.csv_5,CausalGraph9.csv_6,1.0
CausalGraph8.csv_6,CausalGraph9.csv_7,1.0
CausalGraph8.csv_7,CausalGraph9.csv_8,1.0
CausalGraph8.csv_8,CausalGraph9.csv_4,0.5
CausalGraph8.csv_9,CausalGraph9.csv_9,1.0
CausalGraph8.csv_10,CausalGraph9.csv_10,1.0
CausalGraph8.csv_11,CausalGraph9.csv_12,1.0
CausalGraph8.csv_12,CausalGraph9.csv_5,0.5
CausalGraph9.csv_0,CausalGraph10.csv_0,1.0
CausalGraph9.csv_1,CausalGraph10.csv_1,1.0
CausalGraph9.csv_2,CausalGraph10.csv_2,1.0
CausalGraph9.csv_3,CausalGraph10.csv_3,1.0
CausalGraph9.csv_4,CausalGraph10.csv_4,1.0
CausalGraph9.csv_5,CausalGraph10.csv_12,0.5
CausalGraph9.csv_6,CausalGraph10.csv_6,1.0
CausalGraph9.csv_7,CausalGraph10.csv_7,1.0
CausalGraph9.csv_8,CausalGraph10.csv_8,1.0
CausalGraph9.csv_9,CausalGraph10.csv_9,1.0
CausalGraph9.csv_10,CausalGraph10.csv_10,1.0
CausalGraph9.csv_11,CausalGraph10.csv_5,0.5
CausalGraph9.csv_12,CausalGraph10.csv_11,1.0
CausalGraph10.csv_0,CausalGraph11.csv_0,1.0
CausalGraph10.csv_1,CausalGraph11.csv_1,1.0
CausalGraph10.csv_2,CausalGraph11.csv_2,1.0
CausalGraph10.csv_3,CausalGraph11.csv_3,1.0
CausalGraph10.csv_4,CausalGraph11.csv_4,1.0
CausalGraph10.csv_5,CausalGraph11.csv_5,1.0
CausalGraph10.csv_6,CausalGraph11.csv_6,1.0
CausalGraph10.csv_7,CausalGraph11.csv_7,1.0
CausalGraph10.csv_8,CausalGraph11.csv_8,1.0
CausalGraph10.csv_9,CausalGraph11.csv_9,1.0
CausalGraph10.csv_10,CausalGraph11.csv_10,1.0
CausalGraph10.csv_11,CausalGraph11.csv_11,1.0
CausalGraph10.csv_12,CausalGraph11.csv_12,1.0
CausalGraph11.csv_0,CausalGraph12.csv_0,1.0
CausalGraph11.csv_1,CausalGraph12.csv_1,1.0
CausalGraph11.csv_2,CausalGraph12.csv_2,1.0
CausalGraph11.csv_3,CausalGraph12.csv_3,1.0
CausalGraph11.csv_4,CausalGraph12.csv_4,1.0
CausalGraph11.csv_5,CausalGraph12.csv_5,1.0
CausalGraph11.csv_6,CausalGraph12.csv_6,1.0
CausalGraph11.csv_7,CausalGraph12.csv_7,1.0
CausalGraph11.csv_8,CausalGraph12.csv_8,1.0
CausalGraph11.csv_9,CausalGraph12.csv_9,1.0
CausalGraph11.csv_10,CausalGraph12.csv_10,1.0
CausalGraph11.csv_11,CausalGraph12.csv_11,1.0
CausalGraph11.csv_12,CausalGraph12.csv_12,1.0
CausalGraph12.csv_0,CausalGraph13.csv_0,1.0
CausalGraph12.csv_1,CausalGraph13.csv_1,1.0
CausalGraph12.csv_2,CausalGraph13.csv_2,1.0
CausalGraph12.csv_3,CausalGraph13.csv_3,1.0
CausalGraph12.csv_4,CausalGraph13.csv_8,0.5
CausalGraph12.csv_4,CausalGraph13.csv_11,0.5
CausalGraph12.csv_5,CausalGraph13.csv_4,1.0
CausalGraph12.csv_6,CausalGraph13.csv_5,1.0
CausalGraph12.csv_7,CausalGraph13.csv_6,1.0
CausalGraph12.csv_8,CausalGraph13.csv_7,1.0
CausalGraph12.csv_9,CausalGraph13.csv_9,1.0
CausalGraph12.csv_10,CausalGraph13.csv_10,1.0
CausalGraph12.csv_11,CausalGraph13.csv_12,1.0
CausalGraph12.csv_12,CausalGraph13.csv_13,1.0
CausalGraph13.csv_0,CausalGraph14.csv_0,1.0
CausalGraph13.csv_1,CausalGraph14.csv_1,0.3333333333333333
CausalGraph13.csv_1,CausalGraph14.csv_4,0.3333333333333333
CausalGraph13.csv_2,CausalGraph14.csv_2,1.0
CausalGraph13.csv_3,CausalGraph14.csv_3,1.0
CausalGraph13.csv_4,CausalGraph14.csv_5,1.0
CausalGraph13.csv_5,CausalGraph14.csv_6,1.0
CausalGraph13.csv_6,CausalGraph14.csv_1,0.5
CausalGraph13.csv_7,CausalGraph14.csv_4,0.5
CausalGraph13.csv_8,CausalGraph14.csv_7,1.0
CausalGraph13.csv_9,CausalGraph14.csv_8,1.0
CausalGraph13.csv_10,CausalGraph14.csv_9,1.0
CausalGraph13.csv_11,CausalGraph14.csv_10,1.0
CausalGraph13.csv_12,CausalGraph14.csv_11,1.0
CausalGraph13.csv_13,CausalGraph14.csv_12,1.0
CausalGraph14.csv_0,CausalGraph15.csv_0,1.0
CausalGraph14.csv_1,CausalGraph15.csv_6,0.5
CausalGraph14.csv_2,CausalGraph15.csv_2,1.0
CausalGraph14.csv_3,CausalGraph15.csv_3,1.0
CausalGraph14.csv_4,CausalGraph15.csv_7,0.5
CausalGraph14.csv_5,CausalGraph15.csv_4,1.0
CausalGraph14.csv_6,CausalGraph15.csv_5,1.0
CausalGraph14.csv_7,CausalGraph15.csv_8,1.0
CausalGraph14.csv_8,CausalGraph15.csv_9,1.0
CausalGraph14.csv_9,CausalGraph15.csv_10,1.0
CausalGraph14.csv_10,CausalGraph15.csv_11,1.0
CausalGraph14.csv_11,CausalGraph15.csv_12,1.0
CausalGraph14.csv_12,CausalGraph15.csv_13,1.0
CausalGraph15.csv_0,CausalGraph16.csv_0,1.0
CausalGraph15.csv_1,CausalGraph16.csv_1,1.0
CausalGraph15.csv_2,CausalGraph16.csv_2,1.0
CausalGraph15.csv_3,CausalGraph16.csv_3,1.0
CausalGraph15.csv_4,CausalGraph16.csv_4,1.0
CausalGraph15.csv_5,CausalGraph16.csv_5,1.0
CausalGraph15.csv_6,CausalGraph16.csv_6,1.0
CausalGraph15.csv_7,CausalGraph16.csv_7,1.0
CausalGraph15.csv_8,CausalGraph16.csv_8,1.0
CausalGraph15.csv_9,CausalGraph16.csv_9,1.0
CausalGraph15.csv_10,CausalGraph16.csv_10,1.0
CausalGraph15.csv_11,CausalGraph16.csv_11,1.0
CausalGraph15.csv_12,CausalGraph16.csv_12,1.0
CausalGraph15.csv_13,CausalGraph16.csv_13,1.0
CausalGraph16.csv_0,CausalGraph17.csv_0,1.0
CausalGraph16.csv_1,CausalGraph17.csv_1,1.0
CausalGraph16.csv_2,CausalGraph17.csv_2,1.0
CausalGraph16.csv_3,CausalGraph17.csv_3,1.0
CausalGraph16.csv_4,CausalGraph17.csv_4,1.0
CausalGraph16.csv_5,CausalGraph17.csv_5,1.0
CausalGraph16.csv_6,CausalGraph17.csv_6,1.0
CausalGraph16.csv_7,CausalGraph17.csv_7,1.0
CausalGraph16.csv_8,CausalGraph17.csv_8,1.0
CausalGraph16.csv_9,CausalGraph17.csv_9,1.0
CausalGraph16.csv_10,CausalGraph17.csv_10,1.0
CausalGraph16.csv_11,CausalGraph17.csv_11,1.0
CausalGraph16.csv_12,CausalGraph17.csv_12,1.0
CausalGraph16.csv_13,CausalGraph17.csv_13,1.0
CausalGraph17.csv_0,CausalGraph18.csv_0,1.0
CausalGraph17.csv_1,CausalGraph18.csv_1,1.0
CausalGraph17.csv_2,CausalGraph18.csv_2,1.0
CausalGraph17.csv_3,CausalGraph18.csv_3,1.0
CausalGraph17.csv_4,CausalGraph18.csv_4,1.0
CausalGraph17.csv_5,CausalGraph18.csv_5,1.0
CausalGraph17.csv_6,CausalGraph18.csv_6,1.0
CausalGraph17.csv_7,CausalGraph18.csv_7,1.0
CausalGraph17.csv_8,CausalGraph18.csv_8,1.0
CausalGraph17.csv_9,CausalGraph18.csv_9,1.0
CausalGraph17.csv_10,CausalGraph18.csv_10,1.0
CausalGraph17.csv_11,CausalGraph18.csv_11,1.0
CausalGraph17.csv_12,CausalGraph18.csv_12,1.0
CausalGraph17.csv_13,CausalGraph18.csv_13,1.0
CausalGraph18.csv_0,CausalGraph19.csv_0,1.0
CausalGraph18.csv_1,CausalGraph19.csv_1,1.0
CausalGraph18.csv_2,CausalGraph19.csv_2,1.0
CausalGraph18.csv_3,CausalGraph19.csv_3,1.0
CausalGraph18.csv_4,CausalGraph19.csv_12,0.5
CausalGraph18.csv_5,CausalGraph19.csv_5,1.0
CausalGraph18.csv_6,CausalGraph19.csv_6,1.0
CausalGraph18.csv_7,CausalGraph19.csv_7,1.0
CausalGraph18.csv_8,CausalGraph19.csv_8,1.0
CausalGraph18.csv_9,CausalGraph19.csv_9,1.0
CausalGraph18.csv_10,CausalGraph19.csv_10,1.0
CausalGraph18.csv_11,CausalGraph19.csv_11,1.0
CausalGraph18.csv_12,CausalGraph19.csv_13,1.0
CausalGraph18.csv_13,CausalGraph19.csv_4,0.5
CausalGraph19.csv_0,CausalGraph20.csv_0,1.0
CausalGraph19.csv_1,CausalGraph20.csv_1,1.0
CausalGraph19.csv_2,CausalGraph20.csv_2,1.0
CausalGraph19.csv_3,CausalGraph20.csv_3,1.0
CausalGraph19.csv_4,CausalGraph20.csv_13,0.5
CausalGraph19.csv_5,CausalGraph20.csv_5,1.0
CausalGraph19.csv_6,CausalGraph20.csv_6,1.0
CausalGraph19.csv_7,CausalGraph20.csv_7,1.0
CausalGraph19.csv_8,CausalGraph20.csv_8,1.0
CausalGraph19.csv_9,CausalGraph20.csv_9,1.0
CausalGraph19.csv_10,CausalGraph20.csv_10,1.0
CausalGraph19.csv_11,CausalGraph20.csv_11,1.0
CausalGraph19.csv_12,CausalGraph20.csv_4,0.5
CausalGraph19.csv_13,CausalGraph20.csv_12,1.0
CausalGraph20.csv_0,CausalGraph21.csv_0,1.0
CausalGraph20.csv_1,CausalGraph21.csv_1,1.0
CausalGraph20.csv_2,CausalGraph21.csv_2,1.0
CausalGraph20.csv_3,CausalGraph21.csv_3,1.0
CausalGraph20.csv_4,CausalGraph21.csv_4,1.0
CausalGraph20.csv_5,CausalGraph21.csv_5,1.0
CausalGraph20.csv_6,CausalGraph21.csv_6,1.0
CausalGraph20.csv_7,CausalGraph21.csv_7,1.0
CausalGraph20.csv_8,CausalGraph21.csv_8,1.0
CausalGraph20.csv_9,CausalGraph21.csv_9,1.0
CausalGraph20.csv_10,CausalGraph21.csv_10,1.0
CausalGraph20.csv_11,CausalGraph21.csv_11,1.0
CausalGraph20.csv_12,CausalGraph21.csv_12,1.0
CausalGraph20.csv_13,CausalGraph21.csv_13,1.0
CausalGraph21.csv_0,CausalGraph22.csv_0,1.0
CausalGraph21.csv_1,CausalGraph22.csv_1,1.0
CausalGraph21.csv_2,CausalGraph22.csv_2,1.0
CausalGraph21.csv_3,CausalGraph22.csv_3,1.0
CausalGraph21.csv_4,CausalGraph22.csv_12,0.5
CausalGraph21.csv_5,CausalGraph22.csv_5,1.0
CausalGraph21.csv_6,CausalGraph22.csv_6,1.0
CausalGraph21.csv_7,CausalGraph22.csv_7,1.0
CausalGraph21.csv_8,CausalGraph22.csv_8,1.0
CausalGraph21.csv_9,CausalGraph22.csv_9,1.0
CausalGraph21.csv_10,CausalGraph22.csv_10,1.0
CausalGraph21.csv_11,CausalGraph22.csv_11,1.0
CausalGraph21.csv_12,CausalGraph22.csv_13,1.0
CausalGraph21.csv_13,CausalGraph22.csv_4,0.5
CausalGraph22.csv_0,CausalGraph23.csv_0,1.0
CausalGraph22.csv_1,CausalGraph23.csv_1,1.0
CausalGraph22.csv_2,CausalGraph23.csv_2,1.0
CausalGraph22.csv_3,CausalGraph23.csv_3,1.0
CausalGraph22.csv_4,CausalGraph23.csv_4,1.0
CausalGraph22.csv_5,CausalGraph23.csv_5,1.0
CausalGraph22.csv_6,CausalGraph23.csv_6,1.0
CausalGraph22.csv_7,CausalGraph23.csv_7,1.0
CausalGraph22.csv_8,CausalGraph23.csv_8,1.0
CausalGraph22.csv_9,CausalGraph23.csv_9,1.0
CausalGraph22.csv_10,CausalGraph23.csv_10,1.0
CausalGraph22.csv_11,CausalGraph23.csv_11,1.0
CausalGraph22.csv_12,CausalGraph23.csv_12,1.0
CausalGraph22.csv_13,CausalGraph23.csv_13,1.0
CausalGraph23.csv_0,CausalGraph24.csv_0,1.0
CausalGraph23.csv_1,CausalGraph24.csv_1,0.3333333333333333
CausalGraph23.csv_1,CausalGraph24.csv_4,0.3333333333333333
CausalGraph23.csv_2,CausalGraph24.csv_2,1.0
CausalGraph23.csv_3,CausalGraph24.csv_12,0.5
CausalGraph23.csv_4,CausalGraph24.csv_5,1.0
CausalGraph23.csv_5,CausalGraph24.csv_6,1.0
CausalGraph23.csv_6,CausalGraph24.csv_7,1.0
CausalGraph23.csv_7,CausalGraph24.csv_4,0.5
CausalGraph23.csv_8,CausalGraph24.csv_8,1.0
CausalGraph23.csv_9,CausalGraph24.csv_9,1.0
CausalGraph23.csv_10,CausalGraph24.csv_10,1.0
CausalGraph23.csv_11,CausalGraph24.csv_11,1.0
CausalGraph23.csv_12,CausalGraph24.csv_3,0.5
CausalGraph23.csv_13,CausalGraph24.csv_1,0.5
CausalGraph24.csv_0,CausalGraph26.csv_6,0.5
CausalGraph24.csv_1,CausalGraph26.csv_0,1.0
CausalGraph24.csv_2,CausalGraph26.csv_2,1.0
CausalGraph24.csv_3,CausalGraph26.csv_3,0.3333333333333333
CausalGraph24.csv_3,CausalGraph26.csv_5,0.3333333333333333
CausalGraph24.csv_4,CausalGraph26.csv_4,1.0
CausalGraph24.csv_5,CausalGraph26.csv_12,0.5
CausalGraph24.csv_6,CausalGraph26.csv_7,1.0
CausalGraph24.csv_7,CausalGraph26.csv_1,0.5
CausalGraph24.csv_8,CausalGraph26.csv_8,1.0
CausalGraph24.csv_9,CausalGraph26.csv_11,1.0
CausalGraph24.csv_10,CausalGraph26.csv_9,1.0
CausalGraph24.csv_11,CausalGraph26.csv_10,1.0
CausalGraph24.csv_12,CausalGraph26.csv_3,0.5
CausalGraph26.csv_0,CausalGraph27.csv_0,1.0
CausalGraph26.csv_1,CausalGraph27.csv_1,1.0
CausalGraph26.csv_2,CausalGraph27.csv_2,1.0
CausalGraph26.csv_3,CausalGraph27.csv_3,1.0
CausalGraph26.csv_4,CausalGraph27.csv_4,1.0
CausalGraph26.csv_5,CausalGraph27.csv_5,1.0
CausalGraph26.csv_6,CausalGraph27.csv_6,1.0
CausalGraph26.csv_7,CausalGraph27.csv_7,1.0
CausalGraph26.csv_8,CausalGraph27.csv_8,1.0
CausalGraph26.csv_9,CausalGraph27.csv_9,1.0
CausalGraph26.csv_10,CausalGraph27.csv_10,1.0
CausalGraph26.csv_11,CausalGraph27.csv_11,1.0
CausalGraph26.csv_12,CausalGraph27.csv_12,1.0
CausalGraph27.csv_0,CausalGraph28.csv_0,1.0
CausalGraph27.csv_1,CausalGraph28.csv_1,1.0
CausalGraph27.csv_2,CausalGraph28.csv_2,1.0
CausalGraph27.csv_3,CausalGraph28.csv_3,1.0
CausalGraph27.csv_4,CausalGraph28.csv_4,1.0
CausalGraph27.csv_5,CausalGraph28.csv_5,1.0
CausalGraph27.csv_6,CausalGraph28.csv_6,1.0
CausalGraph27.csv_7,CausalGraph28.csv_7,1.0
CausalGraph27.csv_8,CausalGraph28.csv_8,1.0
CausalGraph27.csv_9,CausalGraph28.csv_9,1.0
CausalGraph27.csv_10,CausalGraph28.csv_10,1.0
CausalGraph27.csv_11,CausalGraph28.csv_11,1.0
CausalGraph27.csv_12,CausalGraph28.csv_12,1.0
CausalGraph28.csv_0,CausalGraph29.csv_0,1.0
CausalGraph28.csv_1,CausalGraph29.csv_1,1.0
CausalGraph28.csv_2,CausalGraph29.csv_2,1.0
CausalGraph28.csv_3,CausalGraph29.csv_3,1.0
CausalGraph28.csv_4,CausalGraph29.csv_4,1.0
CausalGraph28.csv_5,CausalGraph29.csv_5,1.0
CausalGraph28.csv_6,CausalGraph29.csv_6,1.0
CausalGraph28.csv_7,CausalGraph29.csv_7,1.0
CausalGraph28.csv_8,CausalGraph29.csv_8,1.0
CausalGraph28.csv_9,CausalGraph29.csv_10,1.0
CausalGraph28.csv_10,CausalGraph29.csv_11,1.0
CausalGraph28.csv_11,CausalGraph29.csv_9,1.0
CausalGraph28.csv_12,CausalGraph29.csv_12,1.0
CausalGraph29.csv_0,CausalGraph30.csv_0,1.0
CausalGraph29.csv_1,CausalGraph30.csv_1,1.0
CausalGraph29.csv_2,CausalGraph30.csv_2,1.0
CausalGraph29.csv_3,CausalGraph30.csv_3,1.0
CausalGraph29.csv_4,CausalGraph30.csv_4,1.0
CausalGraph29.csv_5,CausalGraph30.csv_5,1.0
CausalGraph29.csv_6,CausalGraph30.csv_6,1.0
CausalGraph29.csv_7,CausalGraph30.csv_7,1.0
CausalGraph29.csv_8,CausalGraph30.csv_8,1.0
CausalGraph29.csv_9,CausalGraph30.csv_12,1.0
CausalGraph29.csv_10,CausalGraph30.csv_9,1.0
CausalGraph29.csv_11,CausalGraph30.csv_10,1.0
CausalGraph29.csv_12,CausalGraph30.csv_11,1.0
CausalGraph30.csv_0,CausalGraph31.csv_0,1.0
CausalGraph30.csv_1,CausalGraph31.csv_1,1.0
CausalGraph30.csv_2,CausalGraph31.csv_2,1.0
CausalGraph30.csv_3,CausalGraph31.csv_3,1.0
CausalGraph30.csv_4,CausalGraph31.csv_4,1.0
CausalGraph30.csv_5,CausalGraph31.csv_5,1.0
CausalGraph30.csv_6,CausalGraph31.csv_6,1.0
CausalGraph30.csv_7,CausalGraph31.csv_7,1.0
CausalGraph30.csv_8,CausalGraph31.csv_8,1.0
CausalGraph30.csv_9,CausalGraph31.csv_9,1.0
CausalGraph30.csv_10,CausalGraph31.csv_10,1.0
CausalGraph30.csv_11,CausalGraph31.csv_12,1.0
CausalGraph30.csv_12,CausalGraph31.csv_11,1.0
CausalGraph31.csv_0,CausalGraph32.csv_0,1.0
CausalGraph31.csv_1,CausalGraph32.csv_1,1.0
CausalGraph31.csv_2,CausalGraph32.csv_2,1.0
CausalGraph31.csv_3,CausalGraph32.csv_3,1.0
CausalGraph31.csv_4,CausalGraph32.csv_4,1.0
CausalGraph31.csv_5,CausalGraph32.csv_11,0.5
CausalGraph31.csv_6,CausalGraph32.csv_6,1.0
CausalGraph31.csv_7,CausalGraph32.csv_7,1.0
CausalGraph31.csv_8,CausalGraph32.csv_8,1.0
CausalGraph31.csv_9,CausalGraph32.csv_9,1.0
CausalGraph31.csv_10,CausalGraph32.csv_10,1.0
CausalGraph31.csv_11,CausalGraph32.csv_12,1.0
CausalGraph31.csv_12,CausalGraph32.csv_5,0.5
CausalGraph32.csv_0,CausalGraph35.csv_11,0.5
CausalGraph32.csv_1,CausalGraph35.csv_0,0.3333333333333333
CausalGraph32.csv_1,CausalGraph35.csv_1,0.3333333333333333
CausalGraph32.csv_2,CausalGraph35.csv_2,1.0
CausalGraph32.csv_3,CausalGraph35.csv_3,1.0
CausalGraph32.csv_4,CausalGraph35.csv_4,1.0
CausalGraph32.csv_5,CausalGraph35.csv_12,0.5
CausalGraph32.csv_6,CausalGraph35.csv_0,0.5
CausalGraph32.csv_7,CausalGraph35.csv_6,1.0
CausalGraph32.csv_8,CausalGraph35.csv_7,1.0
CausalGraph32.csv_9,CausalGraph35.csv_8,1.0
CausalGraph32.csv_10,CausalGraph35.csv_9,1.0
CausalGraph32.csv_11,CausalGraph35.csv_5,0.5
CausalGraph32.csv_12,CausalGraph35.csv_10,1.0
CausalGraph35.csv_0,CausalGraph36.csv_5,0.5
CausalGraph35.csv_1,CausalGraph36.csv_0,0.3333333333333333
CausalGraph35.csv_1,CausalGraph36.csv_1,0.3333333333333333
CausalGraph35.csv_2,CausalGraph36.csv_2,1.0
CausalGraph35.csv_3,CausalGraph36.csv_3,1.0
CausalGraph35.csv_4,CausalGraph36.csv_7,0.5
CausalGraph35.csv_5,CausalGraph36.csv_4,1.0
CausalGraph35.csv_6,CausalGraph36.csv_6,1.0
CausalGraph35.csv_7,CausalGraph36.csv_8,1.0
CausalGraph35.csv_8,CausalGraph36.csv_9,1.0
CausalGraph35.csv_9,CausalGraph36.csv_10,1.0
CausalGraph35.csv_10,CausalGraph36.csv_11,1.0
CausalGraph35.csv_11,CausalGraph36.csv_12,1.0
CausalGraph35.csv_12,CausalGraph36.csv_13,1.0
CausalGraph36.csv_0,CausalGraph37.csv_0,1.0
CausalGraph36.csv_1,CausalGraph37.csv_1,1.0
CausalGraph36.csv_2,CausalGraph37.csv_2,1.0
CausalGraph36.csv_3,CausalGraph37.csv_3,1.0
CausalGraph36.csv_4,CausalGraph37.csv_4,1.0
CausalGraph36.csv_5,CausalGraph37.csv_5,1.0
CausalGraph36.csv_6,CausalGraph37.csv_6,1.0
CausalGraph36.csv_7,CausalGraph37.csv_7,1.0
CausalGraph36.csv_8,CausalGraph37.csv_8,1.0
CausalGraph36.csv_9,CausalGraph37.csv_10,1.0
CausalGraph36.csv_10,CausalGraph37.csv_11,1.0
CausalGraph36.csv_11,CausalGraph37.csv_9,1.0
CausalGraph36.csv_12,CausalGraph37.csv_12,1.0
CausalGraph36.csv_13,CausalGraph37.csv_13,1.0
CausalGraph37.csv_0,CausalGraph38.csv_0,1.0
CausalGraph37.csv_1,CausalGraph38.csv_1,1.0
CausalGraph37.csv_2,CausalGraph38.csv_2,1.0
CausalGraph37.csv_3,CausalGraph38.csv_3,1.0
CausalGraph37.csv_4,CausalGraph38.csv_4,1.0
CausalGraph37.csv_5,CausalGraph38.csv_5,1.0
CausalGraph37.csv_6,CausalGraph38.csv_6,1.0
CausalGraph37.csv_7,CausalGraph38.csv_7,1.0
CausalGraph37.csv_8,CausalGraph38.csv_8,1.0
CausalGraph37.csv_9,CausalGraph38.csv_10,1.0
CausalGraph37.csv_10,CausalGraph38.csv_9,1.0
CausalGraph37.csv_11,CausalGraph38.csv_11,1.0
CausalGraph37.csv_12,CausalGraph38.csv_12,1.0
